node,positions
ROBERT RICE,"(1145.4, 1100.5)"
ROBERT S CHIRINKO,"(1046.2, 941.57)"
ROBERT S GOLDSTEIN,"(1007.1, 1137.7)"
ROBERT S HANSEN,"(955.96, 1106.9)"
ROBERT S HARRIS,"(1098.0, 949.94)"
ROBERT SCHWOB,"(1302.0, 1034.8)"
ROBERT SOLOW,"(1030.3, 744.73)"
ROBERT TAGGART,"(795.16, 1100.5)"
ROBERT VERRECCHIA,"(878.35, 1268.3)"
ROBERT W DIMAND,"(880.73, 1751.3)"
ROBERT W FAFF,"(959.42, 1283.7)"
ROBERT W HOLTHAUSEN,"(848.83, 1192.4)"
ROBERT W VISHNY,"(957.61, 991.97)"
ROBERT WATSON,"(387.03, 1316.0)"
ROBERT WEIGAND,"(1163.5, 1011.2)"
ROBERT WILSON,"(1215.5, 1237.6)"
ROBERTA ROMANO,"(1058.5, 953.7)"
ROBERTO BLANCO,"(839.53, 868.74)"
ROBERTO C GUTIERREZ,"(950.62, 1074.4)"
ROBERTO GOLINELLI,"(1179.5, 732.47)"
ROBERTO MARIANO,"(1181.4, 1091.4)"
ROBERTO MOTTO,"(1100.3, 864.96)"
ROBERTO PASCUAL,"(1150.2, 1905.9)"
ROBERTO PERLI,"(1060.8, 829.23)"
ROBERTO RIGOBON,"(974.6, 1012.7)"
ROBIN A PRAGER,"(956.13, 888.14)"
ROBIN C SICKLES,"(943.94, 729.6)"
ROBIN GREENWOOD,"(991.41, 1044.2)"
ROBIN GRIER,"(1413.3, 948.31)"
ROBIN GRIEVES,"(887.7, 1388.8)"
ROBYN MCLAUGHLIN,"(749.26, 993.0)"
RODERICK MOLENAAR,"(689.06, 1052.3)"
RODOLFO MANUELLI,"(1285.3, 824.52)"
RODOLFO MARTELL,"(868.86, 1022.2)"
ROEL MWJ BEETSMA,"(985.04, 714.2)"
ROGER BOWDEN,"(1317.6, 1118.9)"
ROGER BROWN,"(1125.9, 1138.9)"
ROGER CALANTONE,"(837.73, 1282.1)"
ROGER CRAINE,"(1007.5, 1311.1)"
ROGER D HUANG,"(872.61, 938.37)"
ROGER D STOVER,"(937.93, 887.08)"
ROGER EA FARMER,"(1221.7, 855.35)"
ROGER FERGUSON,"(1222.8, 1123.0)"
ROGER IBBOTSON,"(1116.7, 1031.4)"
ROGER LEE,"(1176.0, 1215.9)"
ROGER LYNCH,"(927.9, 1250.6)"
ROGER M EDELEN,"(991.14, 1095.0)"
ROGER M STEIN,"(1251.3, 1062.2)"
ROGER NOLL,"(1187.2, 975.19)"
ROGER OTTEN,"(1167.1, 991.91)"
ROGER SCHMENNER,"(651.53, 1536.0)"
ROHAN A CHRISTIE-DAVID,"(638.84, 1127.9)"
ROHAN WILLIAMSON,"(971.82, 996.23)"
ROHIT D SOUZA,"(786.29, 1086.2)"
ROHIT RAHI,"(1164.5, 1110.2)"
ROLAND BENABOU,"(884.28, 702.13)"
ROLAND GILLET,"(886.24, 1325.0)"
ROLAND PORTAIT,"(869.14, 1351.3)"
ROLAND THOMAS,"(648.47, 945.4)"
ROLF POULSEN,"(1318.6, 849.26)"
ROMAN INDERST,"(990.78, 983.25)"
RON BIRD,"(1032.4, 1217.7)"
RON BORZEKOWSKI,"(921.17, 768.24)"
RON KANIEL,"(968.54, 1144.0)"
RON MILLER,"(1250.0, 802.66)"
RON P SMITH,"(1182.7, 1252.1)"
RON WEBER,"(1115.1, 787.14)"
RONALD C ANDERSON,"(1008.1, 1122.7)"
RONALD E SHRIEVES,"(886.62, 1213.1)"
RONALD GALLANT,"(998.41, 1156.0)"
RONALD GIAMMARINO,"(1015.3, 986.53)"
RONALD J GILSON,"(1163.0, 1035.0)"
RONALD JORDAN,"(806.33, 1102.3)"
RONALD L GOETTLER,"(930.65, 1164.6)"
RONALD MANN,"(732.16, 1169.5)"
RONALD MCKINNON,"(980.49, 720.13)"
RONALD W MASULIS,"(917.88, 1081.1)"
RONALD WATSON,"(742.03, 876.13)"
RONAN POWELL,"(693.23, 951.21)"
RONEL ELUL,"(1247.4, 1119.2)"
RONEN ISRAEL,"(991.42, 1145.0)"
RONG FAN,"(1201.5, 958.02)"
RONI MICHAELY,"(965.47, 1078.7)"
RONNIE SADKA,"(1089.5, 1083.9)"
ROSANNE ALTSHULER,"(1023.8, 1204.6)"
ROSS JENNINGS,"(1232.6, 728.77)"
ROSS LEVINE,"(980.92, 965.82)"
ROSS STARR,"(1278.1, 637.31)"
ROSS WATTS,"(996.72, 1256.0)"
ROSSEN VALKANOV,"(1058.8, 1080.3)"
ROWENA A PECCHENINO,"(914.89, 1490.6)"
ROWLAND ATIASE,"(1251.6, 746.49)"
ROY A WIGGINS,"(881.58, 1108.2)"
ROY CROMB,"(1058.1, 714.36)"
ROY KOUWENBERG,"(1138.0, 1032.4)"
ROY WEBB,"(1363.9, 922.49)"
RUBENS PENHA CYSNE,"(1295.9, 441.71)"
RUDI SCHADT,"(1002.9, 1146.9)"
RUDI VANDER VENNET,"(1010.4, 875.38)"
RUDIGER FAHLENBRACH,"(875.16, 1019.6)"
RUEY TSAY,"(1072.3, 1227.9)"
RUI ALBUQUERQUE,"(1128.4, 1063.8)"
RUI CASTRO,"(1305.5, 952.19)"
RUI YAO,"(1078.6, 1074.9)"
RUI ZHAO,"(757.25, 848.34)"
RUI ZHONG,"(1103.7, 983.07)"
RUNE STENBACKA,"(999.85, 670.98)"
RUQU WANG,"(336.32, 737.48)"
RUSS FULLER,"(972.44, 1180.3)"
RUSS WERMERS,"(984.87, 1131.6)"
RUSSELL ROBINS,"(1120.1, 978.85)"
RUSSELL SETTLE,"(899.57, 680.06)"
RUTH FRIEDMAN,"(930.37, 1209.9)"
RUXANDRA PRODAN,"(1217.4, 1175.3)"
RYAN DAVIES,"(959.47, 1268.5)"
RYAN TALIAFERRO,"(1043.0, 1179.1)"
RYOICHI YAMABE,"(1138.9, 1183.4)"
S ABRAHAM RAVID,"(863.76, 967.47)"
S BORAGAN ARUOBA,"(1475.9, 847.61)"
S CAIAZZA,"(1176.9, 798.43)"
S COULOMBE,"(1195.8, 1292.9)"
S GHON RHEE,"(793.6, 993.09)"
S JANAKIRAMAN,"(1093.0, 944.32)"
S KOBAYAKAWA,"(775.31, 777.89)"
SAEYOUNG CHANG,"(620.44, 688.06)"
SAIDY BARINAGA,"(838.92, 1141.1)"
SALIH NEFTCI,"(1227.7, 991.03)"
SAM THOMAS,"(1155.5, 1016.9)"
SAMU PEURA,"(1929.8, 1818.0)"
SAMUEL H SZEWCZYK,"(742.24, 1133.0)"
SANDEEP BALIGA,"(884.02, 875.32)"
SANDEEP DAHIYA,"(944.47, 979.92)"
SANDEEP NABAR,"(1192.4, 844.99)"
SANDRA CHAMBERLAIN,"(1261.6, 1110.2)"
SANDRA RENFRO CALLAGHAN,"(1017.2, 1254.0)"
SANDRO BRUSCO,"(623.34, 1130.6)"
SANDRO PACE,"(1935.5, 1519.4)"
SANDY DARITY,"(974.27, 1246.8)"
SANFORD J GROSSMAN,"(1034.1, 952.3)"
SANJAI BHAGAT,"(961.38, 1103.4)"
SANJAY BANERJI,"(927.74, 1136.8)"
SANJAY GUPTA,"(924.16, 1305.8)"
SANJAY K NAWALKHA,"(1005.2, 1254.0)"
SANJAY MITHAL,"(1111.6, 1099.0)"
SANJAY SRIVASTAVA,"(1085.3, 1272.7)"
SANJIV JAGGIA,"(2055.4, 1128.6)"
SANJIV R DAS,"(1040.1, 1080.1)"
SANJIV SABHERWAL,"(978.25, 958.83)"
SANJOG MISRA,"(757.57, 1169.1)"
SANTANU CHATTERJEE,"(1385.8, 1734.0)"
SANTIAGO CARBO-VALVERDE,"(937.67, 849.07)"
SANTIAGO RUBIO,"(767.27, 686.5)"
SAQIB JAFAREY,"(2117.6, 480.0)"
SARA B MOELLER,"(950.64, 1049.5)"
SARAH HOLDEN,"(922.15, 1196.0)"
SARAH TANNER,"(898.55, 1265.3)"
SARKIS KHOURY,"(691.07, 1248.0)"
SASCHA WILKENS,"(1289.6, 811.94)"
SATISH THOSAR,"(2126.6, 1118.0)"
SATTAR A MANSI,"(1008.6, 1228.7)"
SATYAJIT CHATTERJEE,"(754.29, 811.1)"
SAUL LACH,"(990.99, 739.96)"
SCOTT ANDERSON,"(1146.1, 1379.8)"
SCOTT B SMART,"(947.23, 963.39)"
SCOTT BENNER,"(1114.2, 1192.3)"
SCOTT BRIGGS,"(820.8, 849.12)"
SCOTT C LINN,"(841.47, 1039.5)"
SCOTT E HARRINGTON,"(957.27, 1233.9)"
SCOTT E HEIN,"(788.77, 1004.1)"
SCOTT FAY,"(1265.4, 925.39)"
SCOTT FREEMAN,"(823.12, 887.59)"
SCOTT GIBSON,"(925.36, 1016.0)"
SCOTT J WEISBENNER,"(895.91, 1194.3)"
SCOTT RICHARDSON,"(1040.9, 1153.2)"
SCOTT SCHAEFER,"(1100.8, 1207.7)"
SCOTT SCHUH,"(1139.9, 755.27)"
SCOTT STERN,"(813.9, 1094.4)"
SE-JIK KIM,"(898.86, 916.38)"
SEAN CLEARY,"(1133.6, 1016.9)"
SEAN COLLINS,"(926.01, 1214.5)"
SEBASTIANO MANZAN,"(1321.4, 889.56)"
SEBASTIEN LAURENT,"(1109.2, 1344.6)"
SEKI OBATA,"(845.34, 1159.7)"
SELIM TOPALOGLU,"(934.49, 1061.3)"
SELVA DEMIRALP,"(1072.3, 846.68)"
SENDHIL MULLAINATHAN,"(925.77, 1006.5)"
SENYO Y TSE,"(1142.6, 793.95)"
SEONG-YEON CHO,"(852.47, 1254.2)"
SEONGHOON CHO,"(1258.8, 924.97)"
SEONGHWAN OH,"(988.29, 736.59)"
SEOUNGPIL AHN,"(977.35, 1178.6)"
SEPPO HONKAPOHJA,"(1192.9, 891.71)"
SER-HUANG POON,"(1136.5, 1272.4)"
SERENA NG,"(1338.3, 879.64)"
SERENA YEOWARD,"(1487.7, 1105.1)"
SERGEI A DAVYDENKO,"(1112.5, 970.62)"
SERGEI SARKISSIAN,"(1012.8, 1053.6)"
SERGEY SANZHAR,"(977.77, 1229.4)"
SERGEY TSYPLAKOV,"(950.76, 1079.8)"
SERGIO L SCHMUKLER,"(1075.0, 973.9)"
SERGIO REBELO,"(964.27, 1170.4)"
SERGUEY BRAGUINSKY,"(1123.7, 1094.3)"
SERKAN ARSLANALP,"(1111.9, 1152.1)"
SETH CARPENTER,"(1211.5, 686.76)"
SETH D BONIME,"(973.0, 847.76)"
SEUNGMOOK CHOI,"(950.41, 524.0)"
SHAFIQUR RAHMAN,"(1332.6, 1116.1)"
SHAMIK DHAR,"(642.51, 1042.9)"
SHANE A CORWIN,"(934.32, 1069.1)"
SHANE A JOHNSON,"(1010.4, 1056.5)"
SHANG-JIN WEI,"(933.69, 951.87)"
SHANTARAM P HEDGE,"(611.95, 172.0)"
SHAO-CHI CHANG,"(1175.5, 1207.1)"
SHARON KOZICKI,"(1057.3, 824.41)"
SHAWN KANTOR,"(873.68, 767.87)"
SHAWN NI,"(1224.0, 976.97)"
SHAWN THOMAS,"(888.51, 975.99)"
SHEHZAD MIAN,"(1136.3, 1091.9)"
SHELAGH A HEFFERNAN,"(839.41, 675.33)"
SHELLEY HERBEIN,"(719.99, 962.44)"
SHENG-SYAN CHEN,"(1161.4, 1222.0)"
SHERI AGGARWAL,"(867.26, 1241.7)"
SHERI TICE,"(898.57, 1111.6)"
SHERIDAN TITMAN,"(965.46, 1038.1)"
SHERRILL SHAFFER,"(949.96, 846.18)"
SHERRY EDWARDS,"(1155.9, 747.58)"
SHERRY KISER,"(1095.7, 644.82)"
SHIANG-TAI LIU,"(2117.5, 1206.0)"
SHIGERU IWATA,"(957.55, 699.1)"
SHIJUN CHENG,"(1122.4, 1025.7)"
SHIN DONG JEUNG,"(963.76, 1415.6)"
SHING-YANG HU,"(1261.7, 1082.9)"
SHINGO GOTO,"(1063.4, 1189.8)"
SHINYA OKUDA,"(1699.0, 1093.7)"
SHIQIANG ZHAN,"(1641.9, 1927.9)"
SHIRLEY HUANG,"(1270.7, 1138.8)"
SHIRLEY PETERSON,"(769.79, 1121.9)"
SHIUYAN PONG,"(1197.1, 947.87)"
SHIVARAM RAJGOPAL,"(1171.2, 991.36)"
SHLOMO BENARTZI,"(1099.6, 1047.5)"
SHMUEL BARUCH,"(866.29, 1119.1)"
SHMUEL HAUSER,"(1013.8, 976.35)"
SHMUEL KANDEL,"(1205.7, 1151.1)"
SHU WU,"(1170.3, 897.04)"
SHU YAN,"(1261.6, 1052.9)"
SHUBHASHIS GANGOPADHYAY,"(678.71, 1226.6)"
SHUILIN WANG,"(942.85, 785.34)"
SIDDHARTHA CHIB,"(1077.2, 1272.9)"
SIDDHARTHA DE,"(698.46, 977.04)"
SIE TING LAU,"(833.64, 1058.6)"
SIEM-JAN KOOPMAN,"(1169.1, 896.77)"
SIGURT VITOLS,"(783.91, 945.22)"
SILVERIO FORESI,"(1154.8, 1192.8)"
SILVIA CASERTA,"(1189.3, 698.52)"
SILVIA MAGRI,"(823.5, 785.36)"
SIMAO SILBER,"(882.84, 715.19)"
SIMEON DJANKOV,"(967.57, 966.02)"
SIMI KEDIA,"(802.81, 1161.6)"
SIMON BENINGA,"(1013.7, 1271.2)"
SIMON BRENNAN,"(842.92, 865.82)"
SIMON GERVAIS,"(973.74, 1080.8)"
SIMON GILCHRIST,"(1055.4, 713.85)"
SIMON GRANT,"(780.57, 803.78)"
SIMON H KWAN,"(943.18, 944.38)"
SIMON HAYES,"(721.35, 828.5)"
SIMON JOHNSON,"(960.53, 976.18)"
SIMON LALANCETTE,"(852.46, 1307.8)"
SIMON PRICE,"(641.34, 1010.0)"
SIMON TOPPING,"(1443.3, 274.3)"
SIMON VAN NORDEN,"(1167.2, 832.64)"
SIMON WHEATLEY,"(947.61, 1410.1)"
SIMON Z BENNINGA,"(1287.0, 1223.9)"
SIMONA MOLA,"(906.27, 1236.7)"
SIMONETTA IANNOTTI,"(902.38, 748.14)"
SINAN SARPCA,"(1107.5, 1164.1)"
SIRI PETTERSEN STRANDENES,"(757.47, 849.66)"
SJAK SMOULDERS,"(1453.7, 1859.6)"
SKANDER VAN DEN HEUVEL,"(852.57, 981.11)"
SMITA BRUNNERMEIER,"(1081.4, 1172.3)"
SOEREN HVIDKJAER,"(924.44, 1093.1)"
SOETOJO TANUDJAJA,"(1163.7, 1150.9)"
SOKU BYOUN,"(1190.7, 1388.1)"
SOLOMON TADESSE,"(878.44, 1194.6)"
SOMALY BUN,"(778.28, 1127.6)"
SONG HAN,"(1262.8, 971.43)"
SONIA FALCONIERI,"(693.06, 1022.2)"
SONJA DALTUNG,"(772.13, 834.07)"
SONYA SEONGYEON LIM,"(896.58, 1158.2)"
SOPHIE MOINAS,"(1193.4, 1177.9)"
SOPHIE X NI,"(938.38, 1136.7)"
SOPHOCLES MAVROEIDIS,"(1196.1, 876.31)"
SOREN JOHANSEN,"(1286.8, 819.93)"
SOREN WILLEMANN,"(1312.5, 837.59)"
SP KOTHARI,"(962.16, 1018.8)"
SPENCE HILTON,"(1191.7, 769.98)"
SPENCER DALE,"(989.34, 725.39)"
SPIROS H MARTZOUKOS,"(801.44, 1026.1)"
SREEDHAR T BHARATH,"(997.3, 1264.6)"
SRIDHAR VISWANATHAN,"(980.02, 1072.0)"
SRINIVASAN KRISHNAMURTHY,"(939.14, 1014.5)"
SRIS CHATTERJEE,"(1075.2, 989.33)"
STACEY TEVLIN,"(1116.6, 835.73)"
STAFFAN RINGBOM,"(953.4, 671.42)"
STAN BLOCK,"(1047.4, 1314.1)"
STAN LEMESHOW,"(866.43, 1044.0)"
STAN MARKOV,"(781.84, 1204.4)"
STANIMIR MARKOV,"(1192.8, 1186.5)"
STANLEY BAIMAN,"(773.25, 1115.6)"
STANLEY D LONGHOFER,"(866.68, 808.98)"
STANLEY E ZIN,"(1057.9, 1281.6)"
STANLEY FISCHER,"(948.77, 802.54)"
STANLEY HAMILTON,"(934.57, 1428.0)"
STANLEY R PLISKA,"(1166.4, 1215.3)"
STATHIS TOMPAIDIS,"(918.06, 1039.4)"
STAVROS A ZENIOS,"(1262.2, 1111.1)"
STAVROS PERISTIANI,"(1097.2, 980.27)"
STEEVE MONGRAIN,"(868.17, 1217.8)"
STEFAN ARPING,"(827.93, 992.23)"
STEFAN GERLACH,"(1500.7, 260.0)"
STEFAN KAWALEC,"(1238.9, 756.61)"
STEFAN NAGEL,"(1010.6, 1072.6)"
STEFAN RUENZI,"(886.8, 1047.6)"
STEFAN STRAETMANS,"(1227.8, 728.17)"
STEFAN WEBER,"(591.49, 1240.6)"
STEFANIE FRANZKE,"(668.65, 1068.3)"
STEFANO DELLAVIGNA,"(753.02, 993.28)"
STEFANO LOVO,"(1061.3, 1278.5)"
STEFANO RISA,"(1108.6, 1264.1)"
STEFANO ROSSI,"(961.22, 941.92)"
STEFANO SIVIERO,"(872.12, 757.9)"
STEINAR EKERN,"(837.32, 1149.8)"
STEINAR HOLDEN,"(789.11, 915.34)"
STEPHAN DIECKMANN,"(1002.6, 1288.6)"
STEPHAN E SEFCIK,"(897.92, 1195.4)"
STEPHANE VILLENEUVE,"(767.96, 890.79)"
STEPHANIE DUCHEMIN,"(1043.2, 665.47)"
STEPHANIE HOGUE,"(1070.4, 1263.2)"
STEPHANIE SCHMITT-GROHE,"(1142.9, 784.72)"
STEPHEN A BUSER,"(999.01, 966.95)"
STEPHEN A KANE,"(880.31, 883.75)"
STEPHEN A RHOADES,"(823.37, 941.55)"
STEPHEN A ROSS,"(1040.3, 1035.7)"
STEPHEN CAMERON,"(1196.4, 1024.9)"
STEPHEN D CAULEY,"(1064.4, 1171.6)"
STEPHEN D SMITH,"(1019.0, 915.03)"
STEPHEN E CHRISTOPHE,"(819.73, 1164.5)"
STEPHEN E SATCHELL,"(929.73, 1269.7)"
STEPHEN F GRAY,"(902.28, 1136.1)"
STEPHEN F LEROY,"(1189.8, 1037.5)"
STEPHEN FIGLEWSKI,"(1061.1, 1103.7)"
STEPHEN G CECCHETTI,"(945.51, 932.47)"
STEPHEN G SAPP,"(1103.6, 1008.5)"
STEPHEN HABER,"(1054.2, 899.57)"
STEPHEN HAGGARD,"(1219.2, 963.98)"
STEPHEN J BROWN,"(1057.1, 1024.8)"
STEPHEN J PEREZ,"(1035.3, 800.67)"
STEPHEN J TAYLOR,"(1193.6, 940.6)"
STEPHEN J TURNOVSKY,"(1409.8, 1802.2)"
STEPHEN JUPP,"(1055.0, 1267.6)"
STEPHEN KING,"(755.67, 832.14)"
STEPHEN L PARENTE,"(888.41, 838.12)"
STEPHEN M MILLER,"(831.28, 732.64)"
STEPHEN M SCHAEFER,"(1067.2, 1081.1)"
STEPHEN MORRIS,"(714.47, 955.37)"
STEPHEN OLINER,"(1042.0, 855.06)"
STEPHEN P FERRIS,"(781.39, 1026.2)"
STEPHEN PENMAN,"(855.02, 1143.3)"
STEPHEN R COSSLETT,"(870.6, 1052.7)"
STEPHEN R FOERSTER,"(882.01, 1028.8)"
STEPHEN REDDING,"(1379.3, 938.83)"
STEPHEN RYAN,"(737.7, 887.04)"
STEPHEN S POLOZ,"(1019.3, 873.53)"
STEPHEN SHORE,"(825.65, 1128.3)"
STEPHEN W WHEELER,"(1200.0, 978.9)"
STEPHEN WU,"(912.18, 1239.2)"
STEPHEN ZELDES,"(1026.6, 1208.1)"
STEVE B WYATT,"(1140.1, 990.74)"
STEVE BLADER,"(816.23, 1052.8)"
STEVE HOGAN,"(1086.8, 1094.3)"
STEVE KACHELMEIER,"(719.64, 1217.5)"
STEVE KEALHOFER,"(1147.8, 853.11)"
STEVE L SLEZAK,"(1035.2, 1006.1)"
STEVE LIM,"(993.65, 1322.5)"
STEVE MALPEZZI,"(794.51, 763.59)"
STEVE MATSUNAGA,"(808.86, 1197.3)"
STEVE MCAULEY,"(833.29, 1195.7)"
STEVE PISCHKE,"(746.52, 873.79)"
STEVE QUINN,"(755.7, 950.93)"
STEVE RAYMAR,"(1160.0, 1103.7)"
STEVE SUN,"(1078.3, 1219.8)"
STEVEN A DENNIS,"(1028.9, 852.38)"
STEVEN A SHARPE,"(822.93, 873.92)"
STEVEN B CAUDILL,"(832.12, 440.09)"
STEVEN C MANN,"(963.91, 1155.2)"
STEVEN DRUCKER,"(968.4, 940.35)"
STEVEN FRIES,"(1031.0, 797.84)"
STEVEN H OTT,"(873.65, 1069.5)"
STEVEN HAIDER,"(1140.6, 1057.9)"
STEVEN J DAVIS,"(966.78, 1203.6)"
STEVEN J HUDDART,"(954.62, 1188.3)"
STEVEN J PILLOFF,"(1011.8, 763.77)"
STEVEN KLEPPER,"(851.65, 997.03)"
STEVEN L HESTON,"(1063.2, 1180.7)"
STEVEN L JONES,"(1151.1, 916.04)"
STEVEN M FAZZARI,"(746.69, 926.61)"
STEVEN MANASTER,"(935.99, 1297.6)"
STEVEN N KAPLAN,"(963.52, 1038.6)"
STEVEN ONGENA,"(994.86, 938.54)"
STEVEN R COX,"(961.05, 1972.4)"
STEVEN R GRENADIER,"(1037.8, 1031.8)"
STEVEN SEELIG,"(758.77, 941.28)"
STEVEN SHUYE WANG,"(1631.7, 600.69)"
STEVEN THORLEY,"(863.88, 1250.0)"
STEVEN TODD,"(1127.4, 1050.5)"
STEVEN X WEI,"(960.81, 1201.4)"
STEWART C MEYERS,"(774.24, 1155.3)"
STEWART C MYERS,"(1002.8, 993.33)"
STEWART D HODGES,"(1223.0, 1087.3)"
STEWART INGLIS,"(1150.6, 1237.0)"
STEWART MAYHEW,"(983.95, 1157.0)"
STIJN CLAESSENS,"(955.34, 943.07)"
STIJN G VAN NIEUWERBURGH,"(1138.3, 1013.4)"
STUART C GILSON,"(885.69, 1069.4)"
STUART CABLE,"(844.32, 1160.2)"
STUART L GILLAN,"(895.04, 1141.7)"
STUART LEE,"(979.4, 695.77)"
SU ZHOU,"(1417.9, 815.98)"
SUBAL C KUMBHAKAR,"(977.87, 841.95)"
SUBRA SUBRAHMANYAM,"(758.0, 1169.0)"
SUBRATA SARKAR,"(1033.7, 851.33)"
SUDHA KRISHNASWAMI,"(816.33, 1074.0)"
SUDIP DATTA,"(912.9, 977.18)"
SUDIPTA BASU,"(872.11, 1182.6)"
SUDIPTO BHATTACHARYA,"(860.72, 1038.1)"
SUDIPTO DASGUPTA,"(981.71, 935.42)"
SUDIPTO SARKAR,"(985.92, 976.6)"
SUGATO BHATTACHARYYA,"(972.95, 1006.8)"
SUGATO CHAKRAVARTY,"(1017.3, 1105.4)"
SUK-JOONG KIM,"(815.99, 763.36)"
SULEYMAN BASAK,"(1126.0, 1143.1)"
SULUCK PATTARATHAMMAS,"(1234.9, 1088.5)"
SUMAN BANERJEE,"(1133.4, 1008.8)"
SUMIT JAMUAR,"(833.05, 1231.2)"
SUMON C MAZUMDAR,"(404.44, 612.0)"
SUNDARESH RAMNATH,"(1180.8, 999.63)"
SUNE KARLSSON,"(661.96, 815.9)"
SUNG WOOK JOH,"(1034.4, 910.43)"
SUNG-JUN WOO,"(1018.0, 1003.9)"
SUNGIL CHO,"(826.67, 1153.9)"
SUNGKYU KWAK,"(891.05, 888.15)"
SUNIL MOHANTY,"(805.94, 1115.3)"
SUNIL WAHAL,"(974.65, 1016.8)"
SURESH M SUNDARESAN,"(934.54, 1083.8)"
SURESH PAUL,"(816.9, 1054.2)"
SURESH RADHAKRISHNAN,"(1032.9, 1260.5)"
SUSAN ATHEY,"(739.0, 1020.7)"
SUSAN CHAPLINSKY,"(1072.8, 1075.3)"
SUSAN COLLINS,"(1010.9, 871.4)"
SUSAN D JORDAN,"(1112.8, 1077.1)"
SUSAN D KRISCHE,"(1057.5, 1051.1)"
SUSAN DOUGLAS,"(790.1, 1050.2)"
SUSAN EK CHRISTOFFERSEN,"(1019.3, 1147.6)"
SUSAN JI,"(1197.5, 1037.1)"
SUSAN MONACO,"(918.13, 749.32)"
SUSAN SHU,"(1113.6, 1113.8)"
SUSAN WOODWARD,"(1199.4, 1047.4)"
SUSANA M SANCHEZ,"(959.83, 853.78)"
SUSANA YU,"(1802.7, 842.29)"
SUSANTO BASU,"(1114.3, 813.29)"
SUSUMU KUROKAWA,"(1132.9, 1237.4)"
SVEND JAKOBSEN,"(1258.0, 762.44)"
SVETLANA SUSSMAN,"(1026.4, 1273.0)"
SWAMINATHAN G BADRINATH,"(1418.2, 172.0)"
SWAMINATHAN KALPATHY,"(1066.1, 1262.6)"
SYD FINKELSTEIN,"(958.9, 1269.1)"
SYDNEY C LUDVIGSON,"(1093.0, 1006.1)"
SYED HARUN,"(746.09, 811.68)"
SYLVAIN DESSY,"(1123.6, 783.74)"
SYLVAIN FRIEDRICH,"(848.49, 1111.4)"
SYLVIA C HUDGINS,"(907.24, 799.65)"
T ASTE,"(1886.1, 1556.0)"
T CLIFTON GREEN,"(1037.1, 1122.4)"
T DI MATTEO,"(1849.6, 1506.6)"
TACK YUN,"(769.68, 1227.2)"
TAE-HWAN KIM,"(626.86, 949.76)"
TAEHUN JUNG,"(1085.1, 743.06)"
TAI-KONG KAM,"(809.19, 1062.8)"
TAKAKI HAYASHI,"(1163.0, 1227.2)"
TAKASHI MISUMI,"(1776.3, 1034.4)"
TAKASHI YAEKURA,"(1030.8, 1214.7)"
TAKATOSHI ITO,"(763.9, 84.0)"
TAKAYUKI TSURUGA,"(1135.6, 848.08)"
TALA TALGASWATTA,"(695.95, 1000.9)"
TAMIM BAYOUMI,"(1000.9, 721.01)"
TAN WANG,"(1039.5, 1085.4)"
TANO SANTOS,"(1059.1, 1047.8)"
TAO ZHA,"(965.98, 703.72)"
TAO-HSIEN DOLLY KING,"(891.78, 1027.7)"
TARUN CHORDIA,"(987.5, 1051.3)"
TARUN KHANNA,"(904.46, 893.67)"
TARUN RAMADORAI,"(1024.7, 986.74)"
TATIANA NENOVA,"(935.06, 954.3)"
TATSUYA HIRAMOTO,"(998.47, 1222.8)"
TATSUYA KIKUTANI,"(766.46, 1372.5)"
TATYANA DUBYOKOV,"(751.94, 855.38)"
TAVY RONEN,"(1192.1, 965.41)"
TED CHRISTENSEN,"(807.46, 1159.6)"
TED DURANT,"(1215.3, 805.84)"
TED FEE,"(845.25, 1082.5)"
TED LIU,"(666.42, 997.68)"
TED MOORE,"(924.58, 1226.5)"
TED NEAVE,"(977.93, 789.47)"
TED TRUMAN,"(875.88, 692.61)"
TERENCE LIM,"(1096.2, 1227.9)"
TERESA GARCIA-MARCO,"(782.52, 676.34)"
TERI YOHN,"(792.93, 1118.1)"
TERRANCE ODEAN,"(829.54, 1133.7)"
TERRENCE HENDERSHOTT,"(917.28, 1094.1)"
TERRI SHELVIN,"(956.25, 1207.7)"
TERRY L CAMPBELL,"(1059.7, 955.03)"
TERRY NIXON,"(851.66, 776.07)"
TERRY SHEVLIN,"(872.99, 1132.6)"
THEO E NIJMAN,"(1062.3, 923.06)"
THEO VERMAELEN,"(961.44, 1127.8)"
THEODORE E DAY,"(762.16, 1145.1)"
THEODORE M BARNHILL,"(1077.9, 1338.5)"
THERESA LANT,"(817.36, 1061.5)"
THERESE E PACTWA,"(319.73, 1184.0)"
THIERRY FOUCAULT,"(960.24, 1046.4)"
THIERRY POST,"(1317.6, 1101.4)"
THIJS TEN RAA,"(1261.6, 84.0)"
THOMAS CARLIN,"(902.31, 732.96)"
THOMAS D JEITSCHKO,"(940.31, 1413.2)"
THOMAS D TALLARINI,"(977.21, 1256.1)"
THOMAS DANGL,"(1022.4, 942.47)"
THOMAS DE GARIDEL,"(1080.0, 1202.8)"
THOMAS ELGER,"(545.32, 1065.2)"
THOMAS F GOSNELL,"(1198.9, 1046.4)"
THOMAS GEHRIG,"(957.42, 950.83)"
THOMAS GILLIGAN,"(1128.2, 973.83)"
THOMAS H MCCURDY,"(1051.0, 1203.9)"
THOMAS H MCINISH,"(861.45, 1141.9)"
